Sport	State	CaptureDevice	Lat	Lon	DateTaken
hockey	DistrictofColumbia	canon	38.900952	-77.021541	1301582671000
basketball	Minnesota	canon	44.982619	-93.172752	1346499898000
running	California	canon	37.783412	-122.410781	1276802655000
running	Massachusetts	canon	42.333105	-71.047532	1237116619000
basketball	Vermont	canon	44.539239	-73.213168	1298726209000
extreme	Missouri	canon	37.208854	-93.28199	1223237045000
baseball	Arkansas	canon	34.954963	-92.443031	1319828200000
hockey	DistrictofColumbia	nikon	38.91272	-77.040692	1370712912000
extreme	Oregon	canon	45.274883	-123.953247	1326470905000
running	Texas	canon	32.840478	-96.714448	1218355310000
extreme	NewYork	canon	40.74989	-73.84697	1252503853000
extreme	NewHampshire	other	43.8406	-71.268814	1390664232000
extreme	Colorado	canon	38.854113	-104.935312	1339226911000
cycling	Virginia	canon	37.522274	-77.404638	1382885024000
extreme	NewYork	other	40.786171	-73.98469	1312703901000
running	Indiana	canon	39.830789	-84.863355	1154501912000
running	Hawaii	canon	19.434482	-155.230743	1313828909000
running	Minnesota	other	44.955308	-93.102157	1368543610000
soccer	California	apple	37.350202	-121.935828	1279371945000
lacrosse	Georgia	panasonic	33.86642	-84.480861	1276788948000
soccer	Massachusetts	nikon	42.051452	-70.678181	1378564853000
running	DistrictofColumbia	canon	38.895491	-77.030811	1317924795000
hockey	DistrictofColumbia	nikon	38.89793	-77.021033	1321126366000
hockey	California	other	37.909533	-122.358362	1348420447000
basketball	Georgia	canon	32.610242	-83.614507	1190457883000
cycling	Virginia	canon	37.522274	-77.404638	1382879677000
basketball	Oklahoma	nikon	36.152836	-95.996131	1298066445000
running	Florida	nikon	28.416652	-81.581162	1222184205000
extreme	Alaska	canon	57.502267	-132.909164	1212160901000
basketball	Arkansas	nikon	35.308296	-93.917419	1355164446000
golf	NorthCarolina	canon	34.883642	-76.906142	1365864332000
soccer	California	other	34.264593	-118.651142	1117584000000
hockey	Washington	nikon	47.628264	-122.663769	1285953417000
extreme	Illinois	other	41.87994	-87.62773	1317478016000
baseball	California	other	37.760009	-122.427118	1393796736000
cycling	California	panasonic	37.288215	-121.813402	1189947877000
extreme	Georgia	other	33.761657	-84.386072	1157192120000
extreme	California	canon	37.910667	-122.359499	1298755859000
running	DistrictofColumbia	canon	38.90971	-77.043482	1339700626000
hockey	NewYork	other	42.805398	-73.892304	1323601632000
baseball	NewJersey	other	40.075696	-74.186739	1304361881000
football	Oregon	canon	45.355458	-122.849252	1349971450000
extreme	Arkansas	canon	34.7125	-92.281944	1211127995000
running	Illinois	canon	41.97213	-88.05837	1252748567000
extreme	Colorado	canon	38.894313	-106.952012	1234788061000
running	NewYork	other	40.79392	-73.955154	1313917675000
football	Oregon	canon	45.35547	-122.849244	1318622425000
extreme	Illinois	canon	41.866844	-87.613134	1230741222000
extreme	Arizona	canon	33.363491	-111.865754	1180099827000
running	NewYork	canon	40.750719	-73.987383	1346004914000
extreme	California	other	33.653976	-118.005373	1342040767000
running	NewYork	nikon	40.752547	-73.981728	1321025164000
baseball	California	canon	32.941915	-117.132925	1149437408000
baseball	Michigan	nikon	42.341853	-85.150501	1154468557000
basketball	Arkansas	other	35.776234	-91.625247	1389293388000
extreme	SouthCarolina	canon	33.6904	-78.8801	1195284821000
extreme	California	canon	34.054958	-118.247566	1250255478000
extreme	NewYork	apple	44.709658	-74.988298	1387712698000
extreme	NewJersey	canon	39.947647	-75.120048	1325943507000
extreme	California	canon	33.997466	-118.326616	1248967534000
extreme	Florida	other	26.187723	-80.094172	1292104021000
running	Kentucky	canon	38.283401	-85.557768	1223116186000
soccer	California	nikon	37.784996	-122.402296	1353847890000
soccer	NorthCarolina	canon	35.884251	-78.549456	1163784374000
extreme	NewYork	nikon	40.757877	-74.002363	1350136441000
soccer	Oregon	other	45.517624	-122.37599	1185739412000
basketball	Arkansas	canon	34.812147	-92.465429	1320333878000
baseball	California	canon	33.996683	-118.327759	1392055260000
football	Minnesota	canon	44.461421	-93.157882	1223736514000
extreme	California	apple	34.193003	-118.176141	1378230095000
baseball	Michigan	nikon	42.734942	-84.545706	1112898047000
baseball	Michigan	nikon	42.734942	-84.545706	1155757916000
baseball	Washington	sony	47.69241	-122.195724	1210101465000
baseball	Texas	canon	30.52737	-97.630771	1213389192000
baseball	Kentucky	canon	38.050574	-84.492545	1287854139000
extreme	Wyoming	other	44.01679	-107.954433	1340393009000
extreme	NewYork	other	43.518999	-73.628289	1315677249000
extreme	Arkansas	nikon	35.228163	-93.625767	1310150416000
running	California	sony	34.41981	-119.698971	1375900419000
baseball	Washington	nikon	47.3894	-122.2711	1206205306000
extreme	California	canon	32.581037	-117.132947	1307189680000
extreme	Washington	canon	47.611732	-122.33228	1239380862000
running	Washington	other	47.597019	-122.33165	1277552758000
running	Kansas	nikon	38.781086	-95.653023	1225400083000
running	Hawaii	canon	19.435109	-155.231237	1376727390000
golf	WestVirginia	canon	38.378886	-81.81842	1210100965000
running	Illinois	nikon	41.667782	-88.197212	1240066592000
cycling	NorthCarolina	nikon	35.986358	-79.39948	1283075855000
basketball	Arkansas	other	35.776212	-91.625322	1004572800000
basketball	Arkansas	other	35.77626	-91.6253	1326559695000
cycling	WestVirginia	nikon	39.6225	-78.259667	1247317330000
golf	Ohio	panasonic	40.767371	-84.146969	1242581301000
extreme	Oregon	nikon	44.463405	-122.932602	1217168871000
football	SouthCarolina	sony	32.856274	-79.92088	1315000226000
running	NorthCarolina	nikon	35.779054	-78.639149	1391815561000
extreme	California	canon	33.997466	-118.326616	1248356234000
extreme	Arkansas	canon	34.554041	-90.767369	1316805411000
golf	Maryland	nikon	38.930623	-76.509518	1219080840000
football	Georgia	canon	33.772949	-84.393517	1223130164000
soccer	Utah	canon	40.708911	-111.839425	1377629023000
extreme	WestVirginia	canon	37.927544	-81.158752	1287232620000
soccer	Massachusetts	nikon	42.573626	-71.602792	1318172258000
basketball	Texas	canon	30.375266	-97.753194	1289590587000
extreme	California	other	34.119646	-118.296223	1221990204000
soccer	Washington	nikon	46.370192	-120.307974	1368879997000
running	Nevada	canon	36.123403	-115.170428	1354467145000
baseball	Oregon	canon	45.711857	-121.573344	1283091234000
baseball	Wisconsin	nikon	43.028368	-87.97285	1211824635000
golf	SouthCarolina	sony	35.131158	-82.534993	1308318656000
basketball	Florida	other	28.54061	-81.383414	1355875206000
soccer	Louisiana	sony	30.397211	-91.122214	1218307804000
soccer	Washington	canon	46.273264	-119.286318	1318073641000
extreme	Georgia	sony	33.76626	-84.338157	1318765218000
golf	Virginia	canon	36.831586	-76.122212	1223210761000
extreme	Ohio	other	39.713847	-82.602435	1249875285000
soccer	Nebraska	nikon	40.810561	-96.603899	1223837056000
hockey	DistrictofColumbia	nikon	38.89793	-77.021033	1324405857000
basketball	Missouri	canon	36.619876	-93.239311	1362739834000
extreme	Texas	nikon	32.561969	-95.863825	1338120165000
hockey	California	canon	37.78563	-122.430503	1335103863000
baseball	California	canon	32.707794	-117.157301	1151102687000
basketball	Massachusetts	sony	42.106666	-71.653667	1296927719000
extreme	Colorado	nikon	40.013166	-105.297667	1378215047000
running	Minnesota	nikon	45.966991	-94.854669	1189447179000
soccer	Colorado	other	40.585278	-105.106726	1375231182000
running	NewYork	canon	40.703822	-74.014291	1269168861000
football	Virginia	nikon	38.867413	-77.046628	1361391622000
baseball	Tennessee	canon	36.143004	-86.773474	1213793767000
baseball	Indiana	canon	41.230976	-85.836911	1279187802000
baseball	NewYork	panasonic	40.829202	-73.926186	1344014269000
golf	Iowa	canon	41.600335	-93.751707	1307815908000
running	NewYork	sony	40.70906	-74.011437	1322473844000
extreme	Illinois	canon	42.187654	-87.856206	1242468956000
baseball	Florida	canon	27.97513	-82.791252	1151071365000
extreme	Ohio	sony	41.224822	-81.725628	1306675006000
basketball	Texas	other	29.870075	-95.554994	1364176740000
basketball	Texas	other	29.72475	-95.347015	1392150421000
running	Vermont	other	43.278298	-72.519936	1028160000000
baseball	Michigan	nikon	42.734942	-84.545706	1367439928000
extreme	California	other	34.437849	-119.712771	1148911440000
basketball	Massachusetts	canon	42.346682	-71.097217	1263049533000
football	Florida	nikon	25.958044	-80.23899	1313804340000
soccer	Washington	canon	46.593504	-120.538479	1317463960000
basketball	California	other	37.760906	-122.434646	1199034677000
basketball	California	canon	34.087424	-118.337601	1382880411000
baseball	Arkansas	other	35.774049	-91.62692	1303227365000
basketball	Maine	nikon	43.657829	-70.265312	1130692513000
extreme	NorthCarolina	canon	36.001366	-78.93489	1390987457000
hockey	Oklahoma	canon	36.152598	-95.995075	1232479706000
running	Maryland	panasonic	39.286322	-76.61667	1346514261000
baseball	Florida	nikon	29.649775	-82.348344	1284216707000
hockey	California	canon	32.707569	-117.16037	1319130435000
basketball	Massachusetts	sony	42.029	-71.538334	1327435998000
basketball	Georgia	canon	32.610242	-83.614507	1191349596000
soccer	Ohio	other	39.764444	-84.185614	1217101081000
running	NewYork	canon	40.789915	-73.955116	1275813547000
football	California	canon	33.997466	-118.326616	1249483016000
extreme	Florida	sony	30.377586	-86.3862	1311184790000
cycling	Massachusetts	canon	41.889272	-70.63228	1252230352000
extreme	Washington	nikon	47.818161	-122.32815	1205609384000
baseball	NewJersey	canon	39.929579	-74.924376	1286018281000
baseball	California	canon	37.320772	-121.862846	1176400199000
hockey	NewYork	nikon	40.664912	-73.446366	1299328301000
basketball	Texas	canon	30.375105	-97.752678	1347649371000
golf	Oregon	canon	42.346365	-122.901306	1154706611000
hockey	Michigan	canon	42.325729	-83.050203	1329213688000
running	California	other	37.791872	-122.401263	1359815256000
basketball	Ohio	canon	41.887374	-80.83281	1186087738000
extreme	Florida	nikon	28.474387	-81.46933	1256066649000
extreme	Louisiana	sony	29.920472	-90.105212	1360275265000
running	Indiana	nikon	41.556508	-87.500653	1276335371000
lacrosse	Maryland	nikon	38.825419	-76.964006	1363439811000
baseball	Michigan	nikon	43.040439	-85.659531	1184267994000
hockey	Minnesota	other	44.976198	-93.266265	1300224476000
extreme	Indiana	canon	37.934669	-87.374063	1265047088000
football	DistrictofColumbia	canon	38.889813	-77.015898	1288440370000
hockey	Pennsylvania	other	40.286138	-76.669592	1198370804000
extreme	Massachusetts	nikon	42.335381	-72.620181	1275073645000
football	California	other	37.871313	-122.25162	1349557144000
extreme	Nevada	other	36.120248	-115.177085	1111333434000
extreme	Wisconsin	canon	42.877599	-87.991304	1247944278000
basketball	Arkansas	other	35.776186	-91.625354	1296785667000
baseball	Kansas	nikon	38.781086	-95.653023	1221852700000
baseball	Michigan	nikon	42.341839	-85.150469	1369854706000
baseball	NewYork	other	40.705888	-73.990001	1393072222000
extreme	Mississippi	nikon	30.912627	-89.461412	1394630910000
baseball	California	canon	32.799287	-117.087907	1302909340000
basketball	Arkansas	other	35.77626	-91.625268	1392473996000
baseball	Wisconsin	nikon	43.028431	-87.97152	1212497836000
football	Maryland	nikon	39.428569	-76.779069	1330181260000
running	California	canon	37.810877	-122.411288	1288842139000
running	Massachusetts	canon	41.963941	-70.666497	1252144624000
basketball	Arkansas	other	35.776243	-91.625268	1354044905000
running	Texas	canon	30.267643	-97.767607	1222516888000
football	NorthCarolina	nikon	35.225919	-80.85298	1193582744000
basketball	California	other	36.973843	-122.029094	1332011479000
basketball	Washington	canon	45.615966	-122.446983	1298318222000
basketball	Texas	other	29.573233	-95.352272	1283088627000
extreme	NewYork	other	40.822797	-72.833025	777340810000
baseball	California	sony	37.751834	-122.200713	1211721793000
golf	California	nikon	37.766239	-122.454124	1271673744000
extreme	California	other	36.662007	-121.809872	1347136526000
football	California	panasonic	34.160664	-118.167722	1262880691000
hockey	California	canon	33.996683	-118.327759	1369148239000
football	Georgia	canon	32.613237	-83.615156	1193331723000
extreme	California	other	36.617893	-121.901916	1171805032000
running	Nevada	sony	36.101613	-115.174055	1160173006000
lacrosse	Colorado	other	40.549116	-105.099747	1317503070000
basketball	Texas	other	29.932352	-95.359944	1173540483000
extreme	Oregon	panasonic	45.941362	-123.987751	1325427662000
golf	California	other	34.421097	-119.656476	1181313351000
soccer	Washington	canon	46.593504	-120.538479	1317483960000
extreme	Ohio	canon	40.073366	-82.519113	1392375077000
running	California	other	33.681071	-117.811653	1224337092000
extreme	Utah	other	40.762166	-111.908945	1357890611000
running	Minnesota	canon	44.981351	-93.270508	1214738259000
basketball	Arkansas	nikon	35.30834	-93.917419	1390512271000
basketball	California	panasonic	33.643604	-117.828383	1277326415000
cycling	Virginia	other	38.950172	-77.372539	1395578928000
basketball	NewJersey	canon	39.976244	-74.869278	1256415980000
extreme	California	nikon	37.061718	-122.083275	1336223218000
extreme	California	sony	32.764073	-117.22352	1096742841000
basketball	NewJersey	other	40.81173	-74.067614	1174847165000
golf	Pennsylvania	canon	40.07757	-75.404459	1327144215000
cycling	Maryland	canon	39.230258	-76.737613	1364037336000
baseball	Michigan	nikon	43.04051	-85.659606	1189116580000
extreme	Illinois	canon	41.882917	-88.53384	1355051831000
running	Massachusetts	sony	42.317265	-71.046159	1311275458000
soccer	Washington	canon	47.622349	-122.35244	1277650104000
baseball	Indiana	other	39.799502	-86.238212	1119034805000
basketball	Arkansas	nikon	35.308138	-93.917634	1320345660000
baseball	DistrictofColumbia	canon	38.872842	-77.007594	1343859368000
cycling	California	panasonic	36.648664	-121.742249	1338245512000
football	California	other	36.974443	-122.029201	1347196946000
cycling	California	canon	37.371879	-122.252651	1221300197000
extreme	Washington	other	46.162108	-121.48227	1277536046000
football	Illinois	canon	41.974957	-87.705316	1160766948000
extreme	Delaware	nikon	39.825149	-75.582783	1255779695000
basketball	Massachusetts	nikon	42.649562	-71.312911	1384103720000
extreme	Oklahoma	other	36.260369	-95.854778	1249325468000
baseball	Texas	nikon	30.756994	-98.223412	1317464406000
golf	Ohio	nikon	39.086036	-84.270994	1237729138000
extreme	California	canon	32.71309	-117.160019	1382830552000
extreme	Texas	canon	32.435486	-99.699286	1235322393000
basketball	Massachusetts	sony	42.154166	-71.438167	1329763381000
extreme	Hawaii	nikon	22.222794	-159.418248	1354100329000
soccer	Georgia	canon	32.611286	-83.614346	1184694855000
extreme	Ohio	nikon	39.10083	-84.515419	1353166211000
cycling	California	panasonic	37.406177	-122.15538	1328699148000
extreme	Indiana	sony	39.95825	-85.9371	1130525133000
baseball	Massachusetts	other	42.462853	-73.252651	1276438849000
basketball	California	other	36.973843	-122.029094	1315082881000
baseball	Texas	canon	31.76145	-106.489105	1200931781000
basketball	Arkansas	other	35.776234	-91.625332	1251856266000
cycling	California	canon	37.869594	-121.948896	1214128750000
extreme	Nevada	other	36.122294	-115.169414	1187804321000
extreme	California	nikon	37.435016	-122.160705	1309564874000
soccer	Virginia	nikon	36.870436	-76.183992	1331388954000
extreme	Virginia	other	37.03715	-76.381722	1194136813000
basketball	DistrictofColumbia	sony	38.89808	-77.020887	1167418308000
extreme	DistrictofColumbia	canon	38.889563	-77.035231	1227519665000
running	California	canon	34.015672	-118.496196	1269160179000
baseball	California	canon	34.011332	-118.251214	1258044506000
baseball	Michigan	nikon	42.734942	-84.545706	1367783384000
baseball	Arkansas	canon	34.811624	-92.465229	1281122132000
running	Florida	canon	28.402631	-81.557006	1133760095000
extreme	Texas	other	32.790611	-96.810536	1230665182000
baseball	Arizona	nikon	33.514393	-111.99862	1331378530000
extreme	NewHampshire	canon	43.026149	-70.934622	1207399237000
baseball	NewYork	canon	43.162649	-77.629222	1244910592000
extreme	Alabama	canon	33.533134	-86.613403	1208619162000
golf	Michigan	canon	42.339894	-82.984542	1243184317000
cycling	DistrictofColumbia	other	38.892155	-77.024353	1334402530000
extreme	Washington	apple	47.420062	-122.209328	1313525179000
baseball	Florida	other	27.118118	-82.447586	1271587803000
soccer	California	nikon	37.350944	-121.937009	1310190650000
soccer	Michigan	other	42.170178	-83.794226	1310217437000
hockey	NewYork	canon	43.308483	-73.642852	1326570318000
extreme	California	other	33.70674	-118.284902	1183192945000
baseball	Maryland	canon	39.511424	-75.984127	1186148605000
soccer	Massachusetts	nikon	42.343372	-71.193723	1393070835000
extreme	Wisconsin	nikon	44.732467	-92.489261	1315661758000
football	Oklahoma	canon	36.869149	-95.097763	1318015417000
extreme	Massachusetts	canon	42.348648	-71.097829	1208800273000
golf	Colorado	canon	39.748443	-104.994878	1212955593000
baseball	Illinois	apple	41.947333	-87.654167	1367496283000
football	Massachusetts	other	42.307403	-71.107506	1247948936000
cycling	California	nikon	37.872972	-122.281837	1381066707000
cycling	Colorado	nikon	40.593099	-105.069637	1252107332000
soccer	Michigan	canon	42.784278	-86.111793	1193860988000
extreme	Ohio	nikon	39.953304	-83.013859	1251554022000
cycling	NorthCarolina	apple	35.920333	-79.045167	1274466320000
baseball	Massachusetts	panasonic	42.346186	-71.097716	1251226954000
hockey	Colorado	other	40.457768	-106.804157	1239539190000
baseball	NewJersey	canon	39.793245	-74.722073	1319300154000
extreme	Florida	nikon	30.131381	-85.74335	1117894546000
running	Massachusetts	nikon	42.343372	-71.193723	1379863024000
extreme	Missouri	other	38.602025	-90.255975	1167903500000
hockey	Ohio	panasonic	39.989344	-83.005881	1362332288000
extreme	Oklahoma	canon	35.465794	-97.515614	1364675803000
extreme	Texas	canon	32.19232	-96.096382	1281483804000
soccer	Arkansas	other	35.775068	-91.625912	1320499622000
hockey	Missouri	other	39.043888	-94.360278	1298056708000
extreme	California	other	33.678	-118.001	1372968303000
running	Hawaii	canon	19.435109	-155.231237	1376727154000
baseball	Florida	nikon	29.209583	-81.016262	1249373733000
running	NewYork	other	40.772185	-73.97688	1317457207000
extreme	Connecticut	other	41.363926	-71.962509	1206879644000
extreme	Illinois	canon	41.94292	-87.649314	1275096886000
extreme	Maine	other	43.140123	-70.634407	1138271731000
extreme	NewHampshire	nikon	43.35876	-71.463779	1272815978000
extreme	Washington	nikon	47.904116	-124.631352	1298104699000
basketball	Texas	canon	32.39885	-97.329211	1284237396000
baseball	Maryland	nikon	39.366583	-77.148656	1242564514000
basketball	Arkansas	nikon	35.308515	-93.917489	1318507349000
baseball	California	canon	34.073249	-118.240661	1186317340000
extreme	Texas	other	33.914401	-98.517912	1338927050000
baseball	Missouri	canon	38.622704	-90.193097	1245290706000
extreme	Texas	other	29.474769	-95.366413	1337976279000
lacrosse	Pennsylvania	nikon	40.008547	-75.311102	1298126173000
basketball	Arkansas	nikon	35.308515	-93.917489	1290545018000
basketball	Arkansas	nikon	35.150323	-93.80055	1330108359000
golf	Florida	nikon	24.882193	-80.69076	1321293190000
extreme	Connecticut	nikon	41.392623	-73.454418	1249166708000
extreme	Tennessee	canon	36.156959	-86.774383	1163370590000
baseball	NewJersey	other	40.203716	-74.761245	1307734763000
hockey	California	nikon	37.061718	-122.083275	1336071189000
extreme	NewJersey	other	40.604824	-74.272583	1212846945000
extreme	NorthCarolina	nikon	36.081916	-79.738233	1379121903000
extreme	Illinois	sony	41.867707	-87.613863	1098908457000
extreme	California	nikon	34.102192	-118.340477	1362763194000
cycling	Illinois	canon	41.856317	-87.646565	1190399773000
basketball	Virginia	nikon	37.036646	-76.382188	1296915514000
extreme	Georgia	other	31.992208	-81.061906	1316387699000
baseball	DistrictofColumbia	other	38.873364	-77.00754	1214598608000
running	Maryland	canon	39.657588	-77.68968	1225534308000
baseball	Maryland	canon	39.283511	-76.621848	1370985024000
running	Alabama	canon	33.66025	-85.821815	1249113738000
basketball	Ohio	canon	39.10083	-84.515419	1384609134000
extreme	California	sony	37.302195	-121.853688	1206793352000
extreme	Massachusetts	nikon	42.312628	-71.591259	1203693319000
golf	Maine	canon	43.563904	-70.198795	1269778194000
soccer	California	nikon	37.766239	-122.454124	1271674540000
cycling	California	panasonic	36.952155	-121.73639	1289734609000
football	Texas	other	29.716224	-95.409318	1163868867000
running	Wisconsin	panasonic	43.075959	-89.384808	1299931115000
cycling	NewJersey	canon	40.305363	-73.974758	1336674232000
baseball	Kentucky	canon	39.093539	-84.482374	1272565688000
running	Georgia	panasonic	33.7623	-84.386828	1283595233000
running	Arkansas	nikon	34.839978	-92.495162	1384601917000
extreme	California	panasonic	35.268257	-120.675544	1222720395000
running	Kentucky	sony	37.0517	-88.667562	1350752500000
basketball	Michigan	canon	42.261398	-83.752899	1199825886000
baseball	Arkansas	other	35.774128	-91.626459	1361702531000
extreme	Illinois	nikon	40.467551	-89.005758	1267360232000
extreme	Connecticut	nikon	41.245312	-73.345061	1294669005000
cycling	NewYork	canon	40.767915	-73.973312	1162731601000
extreme	Virginia	canon	38.81401	-77.242464	1185615771000
football	Georgia	other	33.757702	-84.388421	1237054422000
extreme	Florida	nikon	25.776696	-80.162622	1263046377000
extreme	Illinois	canon	41.874909	-87.656275	1285444365000
cycling	California	panasonic	36.80102	-121.678283	1320493489000
cycling	California	nikon	38.577804	-121.493517	1234622497000
football	DistrictofColumbia	canon	38.888665	-76.975547	1237104009000
hockey	NewYork	canon	40.735006	-73.990902	1316265224000
baseball	Maryland	canon	39.283466	-76.621581	1375028847000
running	California	canon	34.015672	-118.496196	1269159525000
basketball	Virginia	canon	38.812191	-77.240313	1185622229000
baseball	Arkansas	other	35.77411	-91.626459	1360925527000
hockey	RhodeIsland	nikon	41.822521	-71.418388	1299857417000
running	Louisiana	canon	32.680635	-93.670731	1217751198000
running	California	panasonic	37.869695	-122.259158	1205897028000
running	Florida	canon	26.266666	-80.171087	1303053367000
soccer	NewYork	other	40.748363	-73.719505	1217100528000
running	California	nikon	37.061718	-122.083275	1336072617000
hockey	NewYork	other	42.648496	-73.754804	1293562909000
running	Wisconsin	canon	44.14929	-87.568116	1344004104000
cycling	Pennsylvania	nikon	40.475954	-79.90881	1309614320000
extreme	Nevada	other	40.83692	-119.155781	1341067709000
extreme	SouthCarolina	other	34.81726	-82.319015	1308427835000
football	Georgia	other	33.746324	-84.391136	1352149809000
extreme	WestVirginia	canon	38.349628	-81.638234	1220749851000
basketball	Arkansas	other	35.776186	-91.625354	1296783007000
lacrosse	Indiana	nikon	39.939649	-85.35848	1279878372000
baseball	Kansas	nikon	38.868398	-94.845292	1373716162000
soccer	Arkansas	other	35.775068	-91.625837	1347988193000
basketball	Arkansas	other	35.776225	-91.625247	1387041928000
extreme	Wisconsin	nikon	44.451611	-88.930892	1373125891000
extreme	SouthCarolina	canon	32.670096	-79.906065	1344683856000
basketball	Washington	sony	47.529379	-122.365041	1174591104000
extreme	Vermont	other	44.47786	-73.221387	1369642927000
extreme	California	canon	32.796967	-117.25708	1366450215000
extreme	California	other	34.009909	-118.497676	1313916743000
basketball	Florida	canon	25.791806	-80.196558	1228405862000
baseball	Oklahoma	canon	35.969766	-96.194003	1240684563000
extreme	California	nikon	37.82987	-119.464073	1326650567000
extreme	Louisiana	other	29.976014	-90.045275	1269860944000
golf	NewYork	canon	42.10508	-76.085289	1204890789000
extreme	Missouri	nikon	39.013349	-94.521292	1269016457000
running	California	canon	33.865943	-118.403863	1272204294000
extreme	NorthCarolina	nikon	36.081916	-79.738233	1379120218000
hockey	California	canon	33.997466	-118.326616	1248447884000
hockey	Virginia	nikon	38.88208	-77.110118	1252855041000
extreme	Kentucky	canon	39.093539	-84.482374	1272565058000
cycling	California	canon	37.405866	-121.982113	1249224904000
running	Illinois	canon	42.033516	-88.024392	1225539063000
extreme	Delaware	nikon	39.640991	-75.749015	1243780837000
running	NewYork	canon	42.71912	-73.78778	1154715575000
extreme	NewYork	canon	42.298111	-74.257389	1313246857000
extreme	Texas	other	29.744514	-95.387216	1277591120000
extreme	Illinois	canon	42.131457	-89.266233	1354445822000
cycling	California	panasonic	36.642253	-121.786623	1283606800000
lacrosse	Arkansas	canon	35.244963	-91.721141	1285959915000
basketball	California	canon	33.861666	-118.401389	1313850101000
running	California	other	37.782354	-122.493953	1252504144000
hockey	Oklahoma	canon	36.152611	-95.995026	1230670423000
golf	Minnesota	nikon	44.83917	-93.168696	1376837078000
extreme	California	nikon	35.362565	-119.041156	1300962701000
soccer	DistrictofColumbia	canon	38.898314	-77.021219	1288809424000
baseball	Michigan	nikon	42.734942	-84.545706	1125936166000
extreme	Oregon	nikon	44.613345	-124.072862	1302274331000
cycling	California	nikon	37.230035	-121.986653	1241278502000
basketball	Arkansas	other	35.776234	-91.625257	1379100498000
extreme	California	other	34.008525	-118.491487	1252340744000
extreme	Oregon	canon	45.608543	-122.689218	1226651179000
extreme	Maine	canon	44.044475	-69.486551	1281899180000
baseball	Ohio	other	41.373129	-81.847651	1321116010000
extreme	NewYork	apple	40.758533	-73.979156	1387473511000
extreme	Massachusetts	nikon	42.344177	-71.061759	1160413957000
hockey	Illinois	canon	41.946803	-87.92589	1362830763000
extreme	Arizona	sony	32.693854	-109.752216	1190540621000
cycling	NewYork	other	40.734836	-73.998616	1316021178000
extreme	California	other	36.974272	-122.029416	1337456370000
extreme	DistrictofColumbia	canon	38.878204	-77.040252	1352036851000
hockey	Ohio	canon	39.349212	-84.276317	1344967276000
basketball	Arkansas	other	35.776177	-91.625343	1317067447000
running	Delaware	nikon	38.591256	-75.127108	1330005525000
hockey	Oklahoma	canon	36.152611	-95.995026	1235849809000
cycling	Illinois	canon	42.123946	-87.818741	1282252227000
extreme	Washington	nikon	47.602866	-122.337789	1249134839000
running	Virginia	nikon	37.547492	-77.573173	1322905458000
golf	Minnesota	nikon	45.660779	-93.895082	1191516345000
cycling	Virginia	canon	38.9859	-77.473644	1365840928000
extreme	California	nikon	37.762333	-122.435334	1294603366000
extreme	Texas	other	29.718293	-95.405305	1284749393000
hockey	Ohio	canon	39.349212	-84.276317	1344880695000
soccer	Oregon	canon	45.485439	-122.356699	1192371272000
baseball	California	canon	34.069724	-118.255462	1244269795000
extreme	NewYork	canon	40.770011	-73.972706	1206122271000
cycling	Pennsylvania	nikon	39.940055	-75.391917	1336556077000
baseball	Georgia	canon	33.757505	-84.4015	1167509564000
running	Massachusetts	canon	41.615506	-70.493559	1215111569000
golf	Florida	apple	26.635666	-80.271833	1262273120000
golf	California	other	38.497676	-123.006427	1277660700000
basketball	Iowa	canon	42.998997	-96.482362	1141499147000
extreme	Oregon	panasonic	45.511974	-122.622764	1271895653000
basketball	Arkansas	nikon	35.308042	-93.91758	1353445980000
extreme	Hawaii	sony	20.698636	-156.441621	1381510296000
extreme	Delaware	canon	38.538449	-75.053851	1246109541000
basketball	Arkansas	other	35.77626	-91.6253	1325796016000
running	Washington	canon	48.288904	-122.631883	1397378945000
extreme	Florida	nikon	24.747	-80.991	1282140253000
running	Oregon	sony	45.100797	-123.985809	1156594935000
running	Wisconsin	sony	42.580894	-87.821831	1215355684000
basketball	Arkansas	other	35.776234	-91.625247	1389289513000
golf	Michigan	nikon	42.192407	-86.128563	1344699383000
extreme	WestVirginia	nikon	39.634869	-79.954354	1276364003000
extreme	Vermont	canon	44.0111	-73.17092	1165517154000
extreme	California	canon	37.501203	-120.857677	1365876860000
basketball	SouthCarolina	canon	32.856436	-79.916342	1329851685000
extreme	Maine	nikon	44.464997	-70.863833	1200222570000
extreme	Utah	canon	40.581497	-111.636629	1205506852000
hockey	Virginia	canon	38.661922	-77.362289	1332098790000
cycling	Kansas	nikon	39.041519	-94.824156	1320582778000
baseball	Florida	nikon	27.948899	-82.461833	1379757270000
hockey	Oklahoma	canon	36.070825	-95.867643	1259593245000
extreme	Alaska	canon	61.058285	-150.644531	1211471730000
hockey	California	canon	37.966236	-120.323694	1361041884000
hockey	Florida	sony	27.465441	-82.49475	1335107824000
football	NorthCarolina	nikon	36.133161	-80.2568	1189251343000
baseball	Virginia	canon	37.220114	-80.418119	1031815979000
baseball	Tennessee	canon	36.143004	-86.773474	1113398479000
extreme	Ohio	other	41.505459	-81.612179	1253876566000
extreme	California	canon	32.764343	-117.225344	1175442428000
basketball	Washington	canon	47.617149	-122.324008	1146308075000
hockey	Kansas	canon	37.835555	-97.321218	1237580244000
extreme	DistrictofColumbia	nikon	38.937856	-77.089932	1201523843000
